pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
520292901,cnf_proj/2bitcomp_5.hg_20.cnf.xz,13219526,igrev2,34949,control.sh,568380,timeout (wallclock),4998.71,5000.02,1669156,UNKNOWN
520292902,cnf_proj/2bitcomp_5.hg_20.cnf.xz,13219526,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4998.81,5000.03,1669156,UNKNOWN
520292904,cnf_proj/51.smt2.cnf.xz,13219613,igrev2,34949,control.sh,568380,complete,799.345,800.231,702876,UNSAT
520292905,cnf_proj/51.smt2.cnf.xz,13219613,igrev2,34949,control_noelim.sh,568386,complete,3451.33,3452.34,860804,UNSAT
520292907,cnf_proj/73.smt2.cnf.xz,13219593,igrev2,34949,control.sh,568380,complete,1066.71,1067.98,731964,UNSAT
520292908,cnf_proj/73.smt2.cnf.xz,13219593,igrev2,34949,control_noelim.sh,568386,complete,1573.13,1573.7,580636,UNSAT
520292910,cnf_proj/79.smt2.cnf.xz,13219786,igrev2,34949,control.sh,568380,timeout (wallclock),4989.69,5000.02,377600,UNKNOWN
520292911,cnf_proj/79.smt2.cnf.xz,13219786,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4991.29,5000.04,370596,UNKNOWN
520292913,cnf_proj/9dlx_vliw_at_b_iq5.cnf.xz,13219739,igrev2,34949,control.sh,568380,complete,3183.74,3183.68,1109852,UNSAT
520292914,cnf_proj/9dlx_vliw_at_b_iq5.cnf.xz,13219739,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.02,5000.04,1214208,UNSAT
520292916,cnf_proj/9dlx_vliw_at_b_iq8.cnf.xz,13219748,igrev2,34949,control.sh,568380,timeout (wallclock),4998.9,5000.07,3314348,UNSAT
520292917,cnf_proj/9dlx_vliw_at_b_iq8.cnf.xz,13219748,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.57,5000.02,3186676,UNSAT
520292919,cnf_proj/ACG-15-10p1.cnf.xz,13219820,igrev2,34949,control.sh,568380,complete,3966.36,3965.78,518656,SAT-INCORRECT
520292920,cnf_proj/ACG-15-10p1.cnf.xz,13219820,igrev2,34949,control_noelim.sh,568386,complete,1341.11,1340.75,392372,SAT-INCORRECT
520292922,cnf_proj/ak016modbtsimpbisc.cnf.xz,13219753,igrev2,34949,control.sh,568380,timeout (wallclock),4997.85,5000.04,1445048,UNSAT
520292923,cnf_proj/ak016modbtsimpbisc.cnf.xz,13219753,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4998.75,5000.01,1301172,UNSAT
520292925,cnf_proj/ak032modbtmodbtisc.cnf.xz,13219597,igrev2,34949,control.sh,568380,timeout (wallclock),4997.21,5000.01,2047492,UNSAT
520292926,cnf_proj/ak032modbtmodbtisc.cnf.xz,13219597,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.49,5000.06,328800,UNKNOWN
520292928,cnf_proj/ak128paralparalisc.cnf.xz,13219842,igrev2,34949,control.sh,568380,timeout (wallclock),4979.92,5000.11,1210052,UNKNOWN
520292929,cnf_proj/ak128paralparalisc.cnf.xz,13219842,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4987.46,5000.03,846848,UNKNOWN
520292931,cnf_proj/assoc_mult_err_3.c.cnf.xz,13219612,igrev2,34949,control.sh,568380,complete,121.714,121.762,190012,UNSAT
520292932,cnf_proj/assoc_mult_err_3.c.cnf.xz,13219612,igrev2,34949,control_noelim.sh,568386,complete,134.709,134.705,186024,UNSAT
520292934,cnf_proj/at-least-two-aaai10-planning-ipc5-pathways-17-step20.cnf.xz,13219758,igrev2,34949,control.sh,568380,complete,1148.05,1149.06,666608,UNSAT
520292935,cnf_proj/at-least-two-aaai10-planning-ipc5-pathways-17-step20.cnf.xz,13219758,igrev2,34949,control_noelim.sh,568386,complete,1204.04,1204.9,586676,UNSAT
520292937,cnf_proj/at-least-two-aaai10-planning-ipc5-pipesworld-12-step15.cnf.xz,13219628,igrev2,34949,control.sh,568380,complete,1750.93,1754.09,1674312,UNSAT
520292938,cnf_proj/at-least-two-aaai10-planning-ipc5-pipesworld-12-step15.cnf.xz,13219628,igrev2,34949,control_noelim.sh,568386,complete,1842.45,1845.64,1934132,UNSAT
