pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
521422211,cnf_proj/crafted_n11_d6_c4_num14.cnf.xz,13219733,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4978.51,5000.1,5275308.0,UNKNOWN
521422212,cnf_proj/crafted_n12_d6_c3_num18.cnf.xz,13219821,lastuip_final_test,35102,control.lastuip,572387,complete,3250.96,3368.24,2.9668168E7,UNSAT
521422213,cnf_proj/crafted_n12_d6_c3_num28.cnf.xz,13219565,lastuip_final_test,35102,control.lastuip,572387,complete,2161.58,2490.93,1.9926504E7,UNSAT
521422214,cnf_proj/crafted_n12_d6_c4_num17.cnf.xz,13219816,lastuip_final_test,35102,control.lastuip,572387,complete,3754.53,4056.95,2.9861464E7,UNSAT
521422215,cnf_proj/ctl_4201_555_unsat.cnf.xz,13219677,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4985.69,5000.01,546928.0,UNKNOWN
521422216,cnf_proj/ctl_4291_567_11_unsat.cnf.xz,13219722,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4988.66,5000.02,451572.0,UNKNOWN
521422217,cnf_proj/ctl_4291_567_1_unsat.cnf.xz,13219678,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4993.57,5000.04,531584.0,UNKNOWN
521422218,cnf_proj/ctl_4291_567_6_unsat_pre.cnf.xz,13219588,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4983.28,5000.02,451364.0,UNKNOWN
521422219,cnf_proj/ctl_4291_567_9_unsat.cnf.xz,13219809,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4985.81,5000.04,516792.0,UNKNOWN
521422220,cnf_proj/dist10.c.cnf.xz,13219649,lastuip_final_test,35102,control.lastuip,572387,complete,424.001,427.683,967312.0,UNSAT
521422221,cnf_proj/dist4.c.cnf.xz,13219467,lastuip_final_test,35102,control.lastuip,572387,complete,747.586,749.045,1380388.0,UNSAT
521422222,cnf_proj/E00X23.cnf.xz,13219836,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4903.52,5000.02,1289796.0,UNKNOWN
521422223,cnf_proj/E02F17.cnf.xz,13219460,lastuip_final_test,35102,control.lastuip,572387,complete,218.973,219.3,1347440.0,UNSAT
521422224,cnf_proj/ecarev-110-1031-23-40-8.cnf.xz,13219746,lastuip_final_test,35102,control.lastuip,572387,complete,1614.19,1623.79,779572.0,SAT-INCORRECT
521422225,cnf_proj/ecarev-110-4099-22-30-4.cnf.xz,13219494,lastuip_final_test,35102,control.lastuip,572387,complete,1046.51,1048.79,708796.0,SAT-INCORRECT
521422226,cnf_proj/edit_distance007_85.cnf.xz,13219826,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4984.3,5000.02,6254464.0,UNSAT
521422227,cnf_proj/edit_distance019_312.cnf.xz,13219535,lastuip_final_test,35102,control.lastuip,572387,complete,4551.72,4568.88,806628.0,SAT-INCORRECT
521422228,cnf_proj/edit_distance023_281.cnf.xz,13219849,lastuip_final_test,35102,control.lastuip,572387,complete,4006.83,4032.82,963240.0,SAT-INCORRECT
521422229,cnf_proj/edit_distance023_282.cnf.xz,13219453,lastuip_final_test,35102,control.lastuip,572387,complete,4654.2,4696.59,907740.0,SAT-INCORRECT
521422230,cnf_proj/edit_distance023_283.cnf.xz,13219797,lastuip_final_test,35102,control.lastuip,572387,complete,872.219,875.177,501380.0,SAT-INCORRECT
521422231,cnf_proj/edit_distance025_448.cnf.xz,13219478,lastuip_final_test,35102,control.lastuip,572387,complete,4324.42,4334.32,967536.0,SAT-INCORRECT
521422232,cnf_proj/edit_distance025_449.cnf.xz,13219757,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4980.54,5000.1,959156.0,UNKNOWN
521422233,cnf_proj/edit_distance025_450.cnf.xz,13219810,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4978.27,5000.07,888508.0,UNKNOWN
521422234,cnf_proj/edit_distance031_283.cnf.xz,13219574,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4979.57,5000.02,1352620.0,UNKNOWN
521422235,cnf_proj/edit_distance031_284.cnf.xz,13219851,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4983.63,5000.05,1091872.0,UNKNOWN
521422236,cnf_proj/edit_distance035_393.cnf.xz,13219827,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4954.76,5000.02,1266908.0,UNKNOWN
521422237,cnf_proj/edit_distance041_182.cnf.xz,13219767,lastuip_final_test,35102,control.lastuip,572387,complete,795.378,796.556,1415608.0,UNSAT
