pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
519893409,cnf_proj/bvsmod_19.smt2.cnf.xz,13218208,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4993.8,5000.07,140964,UNKNOWN
519893560,cnf_proj/ndhf_xits_09_UNSAT.cnf.xz,13218209,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4993.18,5000.06,226628,UNKNOWN
519893648,cnf_proj/snw_16_9_Encpre.cnf.xz,13218210,CaDiCaL-sc2021,32175,default,469734,complete,4557.82,4559.34,422888,SAT-INCORRECT
519893427,cnf_proj/crafted_n10_d6_c4_num15.cnf.xz,13218211,CaDiCaL-sc2021,32175,default,469734,complete,137.878,137.446,1592536,UNSAT
519893471,cnf_proj/HCP-470-60.cnf.xz,13218212,CaDiCaL-sc2021,32175,default,469734,complete,1563.87,1568.65,245052,SAT-INCORRECT
519893607,cnf_proj/rphp4_065_shuffled.cnf.xz,13218213,CaDiCaL-sc2021,32175,default,469734,complete,205.156,208.25,56396,UNSAT
519893525,cnf_proj/mp1-klieber2017s-2000-022-eq.cnf.xz,13218214,CaDiCaL-sc2021,32175,default,469734,complete,1255.47,1256.5,64844,UNSAT
519893369,cnf_proj/ak128paralparalisc.cnf.xz,13218215,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4977.58,5000.04,1098692,UNKNOWN
519893643,cnf_proj/size_5_5_5_i223_r12.cnf.xz,13218216,CaDiCaL-sc2021,32175,default,469734,complete,2468.43,2476.55,160780,SAT-INCORRECT
519893718,cnf_proj/Sz1024_34824.smt2.cnf.xz,13218217,CaDiCaL-sc2021,32175,default,469734,complete,1567.33,1574.96,207920,SAT-INCORRECT
519893664,cnf_proj/sp5-26-19-bin-nons-tree-noid.cnf.xz,13218218,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4988.57,5000.02,150680,UNKNOWN
519893568,cnf_proj/prime_a20_b20.cnf.xz,13218219,CaDiCaL-sc2021,32175,default,469734,complete,118.267,118.356,39884,SAT-INCORRECT
519893687,cnf_proj/sted2_0x1e3-216.cnf.xz,13218220,CaDiCaL-sc2021,32175,default,469734,complete,433.836,435.885,85912,SAT-INCORRECT
519893528,cnf_proj/mp1-Nb7T44.cnf.xz,13218221,CaDiCaL-sc2021,32175,default,469734,complete,114.458,114.677,192772,SAT-INCORRECT
519893523,cnf_proj/mp1-klieber2017s-1000-024-eq.cnf.xz,13218222,CaDiCaL-sc2021,32175,default,469734,complete,220.72,220.973,44012,UNSAT
519893563,cnf_proj/pb_300_05_lb_17.cnf.xz,13218223,CaDiCaL-sc2021,32175,default,469734,complete,253.595,253.87,169148,SAT-INCORRECT
519893631,cnf_proj/SC21_Timetable_C_241_E_34_Cl_16_S_13.cnf.xz,13218224,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4939.7,5000.03,2276348,UNKNOWN
519893549,cnf_proj/Mycielski-10-hints-6.cnf.xz,13218225,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4992.14,5000.06,230404,UNKNOWN
519893624,cnf_proj/SC21_Timetable_C_121_E_34_Cl_8_S_4.cnf.xz,13218226,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4956.19,5000.06,818796,UNKNOWN
519893452,cnf_proj/edit_distance031_283.cnf.xz,13218227,CaDiCaL-sc2021,32175,default,469734,complete,1238.76,1240.34,149316,UNSAT
519893600,cnf_proj/randomG-Mix-n17-d05.cnf.xz,13218228,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4987.02,5000.1,160640,UNKNOWN
519893589,cnf_proj/quad_res_r29_m32.cnf.xz,13218229,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4997.98,5000.02,158808,UNKNOWN
519893390,cnf_proj/b2005-p2-14x14c17h9-Ser5-0.cnf.xz,13218230,CaDiCaL-sc2021,32175,default,469734,timeout (cpu),5002.53,5020.47,3570872,UNKNOWN
519893714,cnf_proj/sum_of_3_cubes_52_bits_39.cnf.xz,13218231,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4986.82,5000.08,146896,UNKNOWN
519893540,cnf_proj/MVD_ADS_S3_5_5.cnf.xz,13218232,CaDiCaL-sc2021,32175,default,469734,complete,1.20373,0.987166,262068,UNSAT
519893536,cnf_proj/MVD_ADS_S11_6_7.cnf.xz,13218233,CaDiCaL-sc2021,32175,default,469734,complete,0.767586,0.649868,141304,SAT-INCORRECT
519893423,cnf_proj/Circuit_multiplier36.cnf.xz,13218234,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4996.93,5000.01,194036,UNKNOWN
519893464,cnf_proj/ex175_20.cnf.xz,13218235,CaDiCaL-sc2021,32175,default,469734,complete,623.032,618.193,3249772,SAT-INCORRECT
519893480,cnf_proj/k2fix_gr_rcs_w8.shuffled.cnf.xz,13218236,CaDiCaL-sc2021,32175,default,469734,complete,4.66349,4.56311,62040,UNSAT
519893580,cnf_proj/puzzle42_sat.cnf.xz,13218237,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4996.48,5000.04,272532,UNKNOWN
519893712,cnf_proj/sum_of_3_cubes_50_bits_91.cnf.xz,13218238,CaDiCaL-sc2021,32175,default,469734,complete,105.359,105.609,62764,SAT-INCORRECT
519893683,cnf_proj/sted1_0x0-380.cnf.xz,13218239,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4991.03,5000.02,207596,UNKNOWN
519893469,cnf_proj/HCP-470-105.cnf.xz,13218240,CaDiCaL-sc2021,32175,default,469734,complete,697.225,698.267,186220,SAT-INCORRECT
519893520,cnf_proj/mp1-klieber2017s-0300-034-t12.cnf.xz,13218241,CaDiCaL-sc2021,32175,default,469734,complete,114.025,114.111,37096,SAT-INCORRECT
519893629,cnf_proj/SC21_Timetable_C_181_E_34_Cl_12_S_4.cnf.xz,13218242,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4963.09,5000.02,854064,UNKNOWN
519893557,cnf_proj/n320p5q2_n.apx_16.cnf.xz,13218243,CaDiCaL-sc2021,32175,default,469734,complete,30.5076,31.0235,39688,SAT-INCORRECT
519893381,cnf_proj/at-least-two-traffic_pcb_unknown.cnf.xz,13218244,CaDiCaL-sc2021,32175,default,469734,complete,1702.53,1702.54,363788,UNSAT
519893476,cnf_proj/HCP-529-420.cnf.xz,13218245,CaDiCaL-sc2021,32175,default,469734,complete,189.538,189.919,162428,SAT-INCORRECT
519893665,cnf_proj/sp5-26-19-bin-stri-flat-noid.cnf.xz,13218246,CaDiCaL-sc2021,32175,default,469734,complete,3309.72,3315.24,150204,SAT-INCORRECT
519893401,cnf_proj/battleship-14-26-sat.cnf.xz,13218247,CaDiCaL-sc2021,32175,default,469734,complete,3.95216,3.96983,18276,SAT-INCORRECT
519893526,cnf_proj/mp1-Nb6T06.cnf.xz,13218248,CaDiCaL-sc2021,32175,default,469734,complete,24.3853,24.4376,27936,UNSAT
519893519,cnf_proj/mp1-bsat210-739.cnf.xz,13218249,CaDiCaL-sc2021,32175,default,469734,complete,4044.06,4049.16,99252,UNSAT
519893479,cnf_proj/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf.xz,13218250,CaDiCaL-sc2021,32175,default,469734,complete,750.893,752.079,226004,SAT-INCORRECT
519893597,cnf_proj/randomG-B-Mix-n16-d05.cnf.xz,13218251,CaDiCaL-sc2021,32175,default,469734,complete,2393.55,2403.1,119656,UNSAT
519893499,cnf_proj/ktf_TF-4.tf_4_0.04_35.cnf.xz,13218252,CaDiCaL-sc2021,32175,default,469734,complete,1679.57,1684.77,103016,UNSAT
519893498,cnf_proj/ktf_TF-4.tf_2_0.02_18.cnf.xz,13218253,CaDiCaL-sc2021,32175,default,469734,complete,55.3621,55.4244,39692,UNSAT
519893407,cnf_proj/bvsdiv_19.smt2.cnf.xz,13218254,CaDiCaL-sc2021,32175,default,469734,complete,1436.51,1440.8,82084,UNSAT
519893605,cnf_proj/randomG-n19-d05.cnf.xz,13218255,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4986.09,5000.07,200660,UNKNOWN
519893414,cnf_proj/Circuit_multiplier18.cnf.xz,13218256,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4997.97,5000.05,182368,UNKNOWN
519893577,cnf_proj/puzzle36_sat.cnf.xz,13218257,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4996.06,5000.02,275320,UNKNOWN
519893459,cnf_proj/erin2_0x0_n207-379.cnf.xz,13218258,CaDiCaL-sc2021,32175,default,469734,complete,2393.27,2394.82,132256,SAT-INCORRECT
519893403,cnf_proj/blocks-blocks-37-1.120-NOTKNOWN.cnf.xz,13218259,CaDiCaL-sc2021,32175,default,469734,complete,165.391,162.847,1244304,UNSAT
519893517,cnf_proj/mp1-blockpuzzle_9x9_s5_free3.cnf.xz,13218260,CaDiCaL-sc2021,32175,default,469734,complete,394.962,395.824,160304,UNSAT
519893434,cnf_proj/ctl_4291_567_11_unsat.cnf.xz,13218261,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4996.89,5000.09,171680,UNKNOWN
519893610,cnf_proj/rpoc_xits_10_UNKNOWN.cnf.xz,13218262,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4987.02,5000.09,218512,UNKNOWN
519893728,cnf_proj/vlsat2_112_4223.cnf.xz,13218263,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4994.48,5000.11,607492,UNKNOWN
519893692,cnf_proj/sted5_0x1e3-20.cnf.xz,13218264,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4993.54,5000.05,248352,UNKNOWN
519893541,cnf_proj/MVD_ADS_S4_5_5.cnf.xz,13218265,CaDiCaL-sc2021,32175,default,469734,complete,1.1238,0.927077,251208,UNSAT
519893529,cnf_proj/mp1-Nb7T46.cnf.xz,13218266,CaDiCaL-sc2021,32175,default,469734,complete,35.291,35.2863,149124,SAT-INCORRECT
519893741,cnf_proj/WS_400_16_90_70.apx_0.cnf.xz,13218267,CaDiCaL-sc2021,32175,default,469734,complete,111.145,111.299,33940,UNSAT
519893507,cnf_proj/LABS_n068_goal001.cnf.xz,13218268,CaDiCaL-sc2021,32175,default,469734,complete,1022.55,1022.92,157952,UNSAT
519893583,cnf_proj/puzzle51_unsat.cnf.xz,13218269,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4996.23,5000.07,284068,UNKNOWN
519893547,cnf_proj/Mycielski-10-hints-10.cnf.xz,13218270,CaDiCaL-sc2021,32175,default,469734,complete,94.8864,94.7889,255064,UNSAT
519893615,cnf_proj/satch2ways15.cnf.xz,13218271,CaDiCaL-sc2021,32175,default,469734,timeout (wallclock),4981.12,5000.68,1.08E+07,UNKNOWN
